bid_request_id,campaign_id,ad_format,device_type,device_id,os,browser,user_agent,geo,network,domain,timestamp,response_time_ms,floor_price,bid_price,win_price,estimated_ctr,won,clicked,converted,year,month,day,hour,day_of_week
d1229fe3-bffb-46a5-8255-a8670e0be1f0,cmp_002,banner,mobile,14d713e6062e48fc,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,funmedia.co,2015-12-20 09:16:46.136232,99,1.0,3.02,,0.168,False,False,False,2015,12,20,9,6
b079bee1-7ae0-49f2-8caa-652d14847fdb,cmp_001,banner,mobile,838ea19693ab4464,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,2G,example.com,2012-09-05 14:36:52.136232,114,0.84,1.79,1.71,0.139,True,False,False,2012,9,5,14,2
9dd81ec6-0d3b-497f-9aa5-1ed666cac91b,cmp_019,video,mobile,f99a092fc634444a,macOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,5G,newsnet.org,2018-04-14 17:11:55.136232,88,1.47,2.45,2.05,0.014,True,False,False,2018,4,14,17,5
b757bc76-8a7c-45e0-bb74-9b9d0bbc4897,cmp_004,native,desktop,771ca8691ebf47f9,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,WiFi,example.com,2024-09-19 19:11:04.136232,105,1.94,1.58,,0.035,False,False,False,2024,9,19,19,3
a98b1247-9f86-4a63-b028-7985ce3eb04a,cmp_012,video,desktop,51a2100773b5425e,Windows,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,4G,newsnet.org,2023-08-27 21:35:27.136232,124,0.75,1.69,,0.123,False,False,False,2023,8,27,21,6
9d24bf5f-151a-4155-b4d0-9b5b65dd3528,cmp_020,banner,mobile,877e198cdcb44e16,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,4G,example.com,2013-05-16 07:37:46.136232,105,1.35,3.21,2.71,0.094,True,False,False,2013,5,16,7,3
becb3979-89ad-4856-8baa-d841c84408ec,cmp_011,video,mobile,5001a04167da490a,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,5G,newsnet.org,2019-01-09 07:28:40.136232,107,0.36,0.5,,0.073,False,False,False,2019,1,9,7,2
51a48d8b-45c7-4abc-9d1b-cc87c42d1987,cmp_005,native,mobile,e5df8ba9c2ba415a,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,WiFi,newsnet.org,2012-07-31 04:03:52.136232,152,0.55,3.92,3.85,0.158,True,False,False,2012,7,31,4,1
ad485fde-1453-4e08-948b-6f8e8b6b1c54,cmp_011,native,desktop,2abb1dd0855f43a8,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,4G,shopnow.com,2019-11-06 18:44:38.136232,111,0.37,4.22,3.1,0.173,True,False,False,2019,11,6,18,2
7915c1d8-2241-4d33-aea9-d25c1a25c265,cmp_012,banner,mobile,994f302841cc41a8,iOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,5G,funmedia.co,2021-04-10 09:15:25.136232,104,1.0,1.61,,0.155,False,False,False,2021,4,10,9,5
ab36ccaa-203a-4e8d-a975-694f39d0a8b6,cmp_015,native,desktop,16a274ec46074270,Windows,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,WiFi,example.com,2018-04-20 18:29:25.136232,153,1.71,1.37,,0.125,False,False,False,2018,4,20,18,4
cf4537dd-df84-41ab-834f-7b083ff544d0,cmp_017,native,mobile,5aff87d0596049f3,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,WiFi,newsnet.org,2011-02-15 08:41:29.136232,116,0.48,0.44,,0.167,False,False,False,2011,2,15,8,1
171ff1de-d526-4881-95c1-20050695a277,cmp_018,banner,mobile,19e570b8c7b44eef,Windows,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,5G,example.com,2021-12-28 20:21:24.136232,116,0.93,4.15,3.12,0.07,True,False,False,2021,12,28,20,1
94f0e596-cf6a-4109-b870-48203d44d4f6,cmp_017,banner,tablet,1e4f50794eb14095,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,4G,example.com,2017-02-27 11:03:39.136232,121,0.46,3.46,,0.063,False,False,False,2017,2,27,11,0
48b49805-545a-4d75-84e0-93816450a63a,cmp_010,video,tablet,1a2e3b7959334494,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,3G,newsnet.org,2012-04-07 18:38:44.136232,102,1.61,1.94,,0.06,False,False,False,2012,4,7,18,5
74d129a9-b047-4087-a03d-0cf278f26100,cmp_018,banner,desktop,5264e1d20f8c4189,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,4G,shopnow.com,2011-06-26 16:46:34.136232,106,1.82,0.18,,0.168,False,False,False,2011,6,26,16,6
763d3428-490f-4b38-96b2-bd0b570f4a28,cmp_010,native,mobile,cd7d0e0b0b1e4600,Windows,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,newsnet.org,2017-12-08 03:55:02.136232,168,1.53,1.56,,0.181,False,False,False,2017,12,8,3,4
842a7b73-e306-4e48-9015-b8dd1f5653dd,cmp_011,native,tablet,a93627a6988643b7,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),BR,WiFi,shopnow.com,2020-07-27 15:38:07.136232,100,1.7,3.74,3.1,0.02,True,False,False,2020,7,27,15,0
63240103-a2f8-4a3d-be70-86d6534c4c0d,cmp_017,native,desktop,355274420ec3400b,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,WiFi,shopnow.com,2022-05-21 17:07:39.136232,53,1.11,3.78,,0.184,False,False,False,2022,5,21,17,5
7dbab0d7-59f0-42cc-93bf-67def219bce2,cmp_017,banner,mobile,a3c1961130004525,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,example.com,2017-09-03 20:00:14.136232,136,0.5,3.23,,0.106,False,False,False,2017,9,3,20,6
065e1de8-bf82-4b6d-a586-55a8c335e8cb,cmp_009,banner,desktop,639e7fbd50894a2a,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,funmedia.co,2022-05-01 02:15:33.136232,70,1.47,4.83,3.53,0.13,True,False,False,2022,5,1,2,6
e5eed7bb-465a-48f6-82ec-60fec436652d,cmp_012,video,tablet,8f6528f54aa74451,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,WiFi,example.com,2011-05-10 09:19:32.136232,75,1.52,2.38,,0.156,False,False,False,2011,5,10,9,1
fcdb2272-4d8e-41a4-8d92-18fff7af5ae3,cmp_019,native,desktop,905f6a48bb334964,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,example.com,2014-09-05 02:34:58.136232,63,0.68,4.93,,0.133,False,False,False,2014,9,5,2,4
3da957df-be38-407c-8ae9-3ad0be58b5fb,cmp_018,native,mobile,47247de30099453f,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,example.com,2013-01-08 05:36:59.136232,108,0.36,0.4,,0.05,False,False,False,2013,1,8,5,1
735d76e4-6386-4a2e-b448-b32b1f608e45,cmp_007,native,desktop,471c22de93bb4763,macOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,WiFi,sportsbuzz.io,2019-04-14 00:31:56.136232,160,1.24,2.6,2.0,0.118,True,False,False,2019,4,14,0,6
abd1fa96-80a5-4a06-b9e6-0eeb6cda15b2,cmp_008,video,mobile,804692c373bb46d2,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,WiFi,example.com,2010-06-18 16:44:17.136232,142,1.03,1.27,,0.045,False,False,False,2010,6,18,16,4
3902aa5c-c342-46f3-bd7a-3bd744de1cb2,cmp_017,video,tablet,e602cc39c71849e0,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,4G,newsnet.org,2012-11-23 01:28:12.136232,137,1.99,3.01,,0.134,False,False,False,2012,11,23,1,4
0d42fe4c-e021-449d-a230-0adcacbb75bc,cmp_003,native,mobile,92afa45fdcd9463c,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,WiFi,sportsbuzz.io,2017-12-30 20:28:08.136232,123,1.42,3.15,,0.192,False,False,False,2017,12,30,20,5
f3928357-0002-4948-a25a-7e4b76645b78,cmp_002,native,tablet,e64915597f8649d2,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,4G,funmedia.co,2014-11-23 09:05:49.136232,119,0.51,2.5,,0.06,False,False,False,2014,11,23,9,6
950df3f9-162a-468c-aafa-aecb482b72bc,cmp_009,native,desktop,99a2e2cae4af48c4,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,WiFi,sportsbuzz.io,2014-12-24 11:09:51.136232,119,1.86,3.99,,0.119,False,False,False,2014,12,24,11,2
6f81c005-3099-45a8-9309-a179b2b36e4c,cmp_006,native,desktop,07e4d3ea590d4303,Windows,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,WiFi,shopnow.com,2011-04-23 10:35:13.136232,155,1.73,1.82,,0.055,False,False,False,2011,4,23,10,5
3daba3cd-505a-4dce-99fa-bf12c7f2d026,cmp_009,banner,desktop,a3cb1a44020a4262,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,WiFi,newsnet.org,2017-09-03 15:07:26.136232,84,1.97,4.8,,0.16,False,False,False,2017,9,3,15,6
dd8d0338-9865-46c9-a26a-0cb7e098aca7,cmp_017,banner,mobile,0d92bdbee80f416a,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,5G,sportsbuzz.io,2016-05-18 18:59:50.136232,119,0.54,1.19,,0.087,False,False,False,2016,5,18,18,2
40a4768c-3e89-46ac-8688-55bf0fcde888,cmp_012,banner,desktop,7005b663546747dd,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,4G,newsnet.org,2020-05-19 23:26:03.136232,43,0.35,0.73,0.52,0.06,True,False,False,2020,5,19,23,1
5ff49616-740d-438f-b49d-11f7faaba0b7,cmp_015,banner,desktop,dad74d1ddd35477d,Android,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,4G,sportsbuzz.io,2024-12-30 20:05:52.136232,119,1.04,3.57,,0.122,False,False,False,2024,12,30,20,0
0786756d-e35c-41fd-9720-1bb7b56ca415,cmp_002,video,tablet,48301a5b909147ee,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,3G,shopnow.com,2012-07-15 14:20:14.136232,126,0.37,3.21,,0.153,False,False,False,2012,7,15,14,6
1d594b47-06d7-464e-8b48-6ddf4b5a3340,cmp_019,native,mobile,36d841110516480c,Android,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,4G,sportsbuzz.io,2020-09-28 23:56:44.136232,151,0.37,1.56,,0.065,False,False,False,2020,9,28,23,0
4099a4f5-ef58-4a93-8274-a50195515720,cmp_007,banner,mobile,779e5393d2a446da,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,3G,funmedia.co,2024-10-13 17:21:23.136232,137,0.2,1.97,,0.012,False,False,False,2024,10,13,17,6
3192b4f3-3a76-4992-b8d7-192da78126ad,cmp_008,banner,desktop,7667bbf6c3c948ae,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,3G,sportsbuzz.io,2020-05-13 17:20:00.136232,100,0.16,2.76,,0.074,False,False,False,2020,5,13,17,2
9eb99815-a22a-4806-ba1e-f945420a4fc9,cmp_015,banner,mobile,e4faad50ced74ac2,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,4G,newsnet.org,2017-04-27 23:16:28.136232,144,1.34,3.92,2.98,0.043,True,False,False,2017,4,27,23,3
8a576eab-3dbe-46db-aa24-56eaf5bd018c,cmp_006,banner,desktop,3fc783e10ad04532,iOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,4G,example.com,2023-01-02 00:42:27.136232,166,1.61,3.74,2.8,0.2,True,False,False,2023,1,2,0,0
6a3a7f89-d8c0-4154-9b79-06e443353b98,cmp_005,video,mobile,253b6a9ec700401d,Windows,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,WiFi,newsnet.org,2011-11-02 12:10:26.136232,96,0.35,4.66,3.8,0.079,True,False,False,2011,11,2,12,2
39cda89a-3dff-46df-83c9-0e570f91460b,cmp_010,banner,mobile,58b6e66dc0e34029,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,4G,sportsbuzz.io,2014-05-13 05:47:14.136232,164,1.29,2.16,1.59,0.07,True,False,False,2014,5,13,5,1
700f9e84-a592-4412-9e96-ae92033877fd,cmp_012,native,mobile,1448039ad4b442bf,Windows,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,4G,funmedia.co,2024-11-30 13:02:16.136232,126,0.3,0.74,,0.137,False,False,False,2024,11,30,13,5
7672b610-1716-4381-b319-1c92a8b9c0eb,cmp_010,banner,desktop,7c5db721ee3f49e4,macOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,5G,shopnow.com,2022-05-07 16:03:02.136232,65,1.38,4.91,,0.034,False,False,False,2022,5,7,16,5
ab9acc75-e20c-4355-833f-a68d55ba911f,cmp_017,video,mobile,00f49bb3a2cc42f0,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,WiFi,newsnet.org,2011-08-15 20:42:30.136232,147,0.16,0.64,,0.065,False,False,False,2011,8,15,20,0
d0f7bb50-7609-4d85-95d0-41d0b69e155e,cmp_013,banner,mobile,9142f47bddb14b64,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,shopnow.com,2013-03-26 01:28:59.136232,144,0.93,1.42,,0.095,False,False,False,2013,3,26,1,1
7ae8969b-7c57-4b68-8ebf-410fe42be585,cmp_006,native,mobile,135d555b995d424b,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,3G,newsnet.org,2021-08-11 03:24:33.136232,117,1.51,0.92,,0.103,False,False,False,2021,8,11,3,2
89050cac-dcef-4c7e-829f-275ae6db32fc,cmp_001,video,mobile,24cbb6dec9ac440a,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,5G,example.com,2013-08-18 20:32:54.136232,82,1.99,3.74,,0.096,False,False,False,2013,8,18,20,6
3fc0e1e2-fb55-424e-8253-bde00a6c3f94,cmp_009,native,desktop,d2bb7fad32c643bd,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,2G,example.com,2024-01-12 23:43:30.136232,157,1.72,4.78,,0.083,False,False,False,2024,1,12,23,4
e0c0193b-4fc5-4702-9378-67a55bcb359f,cmp_020,native,mobile,25dd6f1ae78b4678,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,5G,example.com,2024-05-19 03:25:05.136232,117,1.91,4.95,,0.189,False,False,False,2024,5,19,3,6
a014d45b-74c7-4294-b0e1-14aab6037549,cmp_008,banner,mobile,a2c4bed207854e0c,macOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,WiFi,newsnet.org,2022-08-02 10:26:21.136232,95,0.56,3.64,,0.095,False,False,False,2022,8,2,10,1
26d3a163-2e70-4270-a736-bad50a15b651,cmp_011,native,desktop,12c27c60fbeb4e13,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,3G,shopnow.com,2022-01-15 20:30:02.136232,162,1.36,4.04,3.72,0.023,True,False,False,2022,1,15,20,5
e419483a-7f20-4c45-92bf-3c69b562fb8a,cmp_019,native,desktop,cefa0125d59646ab,macOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,5G,funmedia.co,2019-07-09 23:30:21.136232,125,0.28,3.61,,0.115,False,False,False,2019,7,9,23,1
32d01f09-700a-472a-b1c5-89b0ac0f619a,cmp_005,native,desktop,461cfa0328254c04,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,newsnet.org,2024-09-29 19:01:05.136232,157,1.11,0.79,,0.105,False,False,False,2024,9,29,19,6
821f4487-83a3-437d-8485-74b8b4b0c2f3,cmp_014,banner,mobile,2bdad82e48144045,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,4G,funmedia.co,2011-11-15 12:54:17.136232,171,0.12,2.33,,0.027,False,False,False,2011,11,15,12,1
7f14eac2-4634-46a0-9ed0-5b6672642796,cmp_003,video,mobile,7bb961701f444c06,Windows,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,5G,newsnet.org,2022-11-11 21:45:41.136232,106,1.78,2.05,,0.022,False,False,False,2022,11,11,21,4
967d8fbb-4b41-4c94-87db-bc9863bf0603,cmp_017,banner,mobile,893b8aa338674756,macOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,2G,newsnet.org,2015-03-20 00:37:23.136232,179,1.52,3.64,,0.043,False,False,False,2015,3,20,0,4
27dd07d7-0510-4fbe-8984-33bb8fc78a72,cmp_001,video,mobile,06c793010ebd42c1,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,5G,funmedia.co,2013-02-25 15:09:37.136232,75,1.65,1.2,,0.179,False,False,False,2013,2,25,15,0
c97444da-ea1b-4273-af83-35f4cff77146,cmp_014,video,desktop,4244ca2312174352,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,newsnet.org,2016-02-07 07:55:59.136232,141,1.28,0.22,,0.073,False,False,False,2016,2,7,7,6
d4b0ecf2-ffcc-4da7-8da9-8708c604bf4e,cmp_005,native,tablet,2eb15e9a446c45a1,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,5G,funmedia.co,2010-06-16 09:56:44.136232,89,0.42,2.11,,0.189,False,False,False,2010,6,16,9,2
f9374811-536f-4ea6-8856-43c70e9b3743,cmp_014,video,mobile,42d669d9b2b64494,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,sportsbuzz.io,2013-02-17 19:52:08.136232,136,0.62,4.29,,0.025,False,False,False,2013,2,17,19,6
5e170eda-40d3-48cc-b578-06c488741093,cmp_016,native,mobile,b228188c2e614b6c,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,5G,sportsbuzz.io,2020-03-19 20:36:51.136232,102,1.95,0.28,,0.031,False,False,False,2020,3,19,20,3
3090b0d5-c233-4ebe-a10d-60dc9e578ea7,cmp_011,video,tablet,2549697f1e8148b4,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,3G,funmedia.co,2021-09-30 07:46:27.136232,98,1.77,3.66,,0.153,False,False,False,2021,9,30,7,3
7246ab5a-c269-40b4-af8c-08ebd01bc65a,cmp_006,native,mobile,55ecfb51fe754639,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,2G,funmedia.co,2012-10-11 03:31:47.136232,83,1.32,4.03,3.6,0.027,True,False,False,2012,10,11,3,3
4b146235-b59d-497d-8530-d31ef746ce08,cmp_008,banner,mobile,100fd467f6074cb8,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,funmedia.co,2014-09-09 14:15:30.136232,147,1.05,3.97,,0.174,False,False,False,2014,9,9,14,1
f3f5f237-3f8b-4b59-9b66-8d40d6dc5122,cmp_009,video,mobile,eddbb97c13e9465c,Windows,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,WiFi,example.com,2011-10-03 13:27:34.136232,139,1.77,0.89,,0.069,False,False,False,2011,10,3,13,0
a4b98667-bca9-4690-aada-1a92b702dba9,cmp_013,native,mobile,a254f46af0cd472e,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,2G,example.com,2025-01-10 18:15:48.136232,119,1.04,4.74,,0.029,False,False,False,2025,1,10,18,4
0c095995-2fbd-4df3-99df-31425d2e98a9,cmp_020,banner,mobile,50734ef43f8141b7,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,3G,sportsbuzz.io,2021-08-19 09:13:09.136232,108,1.85,1.13,,0.1,False,False,False,2021,8,19,9,3
0c802ded-9ae9-4a38-9578-c3facaefed59,cmp_002,video,desktop,eb2f13e743284b9e,macOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,WiFi,example.com,2012-12-02 05:58:41.136232,190,1.4,4.71,,0.127,False,False,False,2012,12,2,5,6
b9cc2ae7-0ca8-4114-be50-0cd79bb5300f,cmp_012,native,desktop,513a8bec180440db,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,4G,example.com,2011-06-12 18:26:03.136232,100,1.44,2.7,,0.014,False,False,False,2011,6,12,18,6
bb291cb6-b8df-4edc-bc22-ac01bfce2ddb,cmp_005,video,mobile,218f54ca3ca64bfb,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,5G,sportsbuzz.io,2022-10-27 14:05:50.136232,128,0.3,4.73,,0.015,False,False,False,2022,10,27,14,3
efd25080-7907-4c99-93ca-a5986227c643,cmp_009,banner,mobile,cf1312263061439e,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,5G,sportsbuzz.io,2012-10-16 18:40:50.136232,63,1.77,0.3,,0.116,False,False,False,2012,10,16,18,1
a792cebf-3d46-40cd-beba-e466998efa3a,cmp_012,video,mobile,9d419e45b15b4cc1,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,sportsbuzz.io,2012-09-05 20:10:08.136232,125,1.75,1.36,,0.047,False,False,False,2012,9,5,20,2
ed3865de-b014-470e-8b59-03f603bf6993,cmp_019,banner,tablet,ad03181a9af9462c,macOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,5G,example.com,2013-04-30 04:35:08.136232,133,0.14,3.37,,0.162,False,False,False,2013,4,30,4,1
e12fa253-214e-44c4-b229-4ee344fc85bf,cmp_003,banner,mobile,c39758b883614222,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,WiFi,funmedia.co,2018-04-19 00:49:41.136232,101,1.66,4.48,4.34,0.084,True,False,False,2018,4,19,0,3
a7176b54-9bdf-4eec-aeed-9e0f14d2e987,cmp_007,native,desktop,e3fd5f8ec7354b48,Android,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,4G,example.com,2018-06-19 01:02:38.136232,142,0.12,1.18,,0.183,False,False,False,2018,6,19,1,1
3f26f72c-0d77-4628-9495-0d8712488743,cmp_005,banner,mobile,ff769647fc8944da,Windows,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,4G,example.com,2023-10-10 19:14:49.136232,92,1.55,3.63,,0.146,False,False,False,2023,10,10,19,1
c017afa0-787b-4dd9-91f0-efecd2b4b26c,cmp_010,banner,desktop,3fc1d1b00c664ecf,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,2G,shopnow.com,2016-10-28 11:00:12.136232,135,1.83,3.83,,0.09,False,False,False,2016,10,28,11,4
47236167-1582-4f96-9e05-ebed8d775c15,cmp_016,native,desktop,5a1a9f8361d24230,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,WiFi,newsnet.org,2013-10-15 13:02:48.136232,122,0.31,4.58,3.8,0.114,True,False,False,2013,10,15,13,1
b47ca33e-afda-4d2a-b857-b2992167b4f9,cmp_012,native,mobile,b2f50ee2a0ef4414,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,WiFi,funmedia.co,2012-07-05 02:47:20.136232,87,0.98,4.08,,0.053,False,False,False,2012,7,5,2,3
773b18ed-67bc-4c19-83c7-c5925c7b8ff9,cmp_014,native,desktop,7820dd59aaae4213,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,2G,sportsbuzz.io,2013-09-29 07:28:24.136232,81,0.29,0.42,0.35,0.098,True,False,False,2013,9,29,7,6
f299916c-badb-40bb-91d8-c7b0ac675133,cmp_002,video,mobile,ce7e717ef0e348fe,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,4G,newsnet.org,2018-12-02 19:58:38.136232,157,1.79,3.9,3.07,0.066,True,False,False,2018,12,2,19,6
ccf9fa31-628c-4cf8-a480-bd226aea1162,cmp_013,banner,mobile,e7a2baa8277e482a,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,WiFi,shopnow.com,2020-08-06 17:34:00.136232,115,1.08,1.01,,0.067,False,False,False,2020,8,6,17,3
810bb0d3-a401-4a37-b441-8e4f87fdb219,cmp_005,banner,mobile,b6532da4ee8842bd,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,sportsbuzz.io,2011-04-30 11:37:13.136232,130,1.0,4.61,,0.141,False,False,False,2011,4,30,11,5
ed023146-c725-4444-9370-69a467f2d06e,cmp_014,native,mobile,acb9cc6868f94514,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,example.com,2013-02-11 05:43:24.136232,157,0.21,1.25,,0.074,False,False,False,2013,2,11,5,0
7554f5c3-174c-47be-afde-2d61af00098e,cmp_007,banner,desktop,2018e47e5c764320,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,shopnow.com,2015-07-31 06:32:47.136232,93,0.59,2.2,1.96,0.012,True,False,False,2015,7,31,6,4
33830826-a61c-4d0e-a5e9-290a04c14126,cmp_012,native,desktop,6e8b1865a25e4d57,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,funmedia.co,2020-05-26 00:40:29.136232,172,1.74,2.97,,0.056,False,False,False,2020,5,26,0,1
eb38da17-4946-4b68-b085-dd2de4d95b7e,cmp_007,banner,desktop,a5374719c3bd4c9e,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,4G,newsnet.org,2016-02-16 03:21:27.136232,99,0.24,0.62,,0.098,False,False,False,2016,2,16,3,1
c4822cb3-56b2-421b-80a1-aa7a849b885a,cmp_006,banner,mobile,9e5e1b375a6c4ad2,Windows,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,4G,shopnow.com,2021-04-17 10:17:28.136232,93,0.87,4.2,3.15,0.115,True,True,False,2021,4,17,10,5
a5401903-ad80-43bb-9b63-1a82dc74e982,cmp_019,banner,mobile,02d96d0e346144d5,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,shopnow.com,2023-04-11 23:47:51.136232,135,1.04,2.05,,0.025,False,False,False,2023,4,11,23,1
