bid_request_id,campaign_id,ad_format,device_type,device_id,os,browser,user_agent,geo,network,domain,timestamp,response_time_ms,floor_price,bid_price,win_price,estimated_ctr,won,clicked,converted
7e6116c2-0305-4782-aba2-d5af2091fec8,cmp_010,banner,desktop,f7fc003765ed44f5,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,2G,shopnow.com,2016-10-26T12:20:59.715584,135,1.83,3.83,,0.09,False,False,False
9aaf6874-1f81-41db-ad2e-73f795a8bb1b,cmp_016,native,desktop,156e47ef0dea42c7,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,WiFi,newsnet.org,2013-10-13T14:23:35.715584,122,0.31,4.58,3.8,0.114,True,False,False
3d6fa929-8458-49d4-b301-e3df890ffdf2,cmp_012,native,mobile,66e945bdb41a46f3,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,WiFi,funmedia.co,2012-07-03T04:08:07.715584,87,0.98,4.08,,0.053,False,False,False
34aa1e4f-93fb-4d68-941a-97f8cb95a77e,cmp_014,native,desktop,039735ee808a48a5,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,2G,sportsbuzz.io,2013-09-27T08:49:11.715584,81,0.29,0.42,0.35,0.098,True,False,False
c3e10433-2161-41e5-b74f-d9c1496f6c0b,cmp_002,video,mobile,12ae161f5db54935,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,4G,newsnet.org,2018-11-30T21:19:25.715584,157,1.79,3.9,3.07,0.066,True,False,False
30ee3ded-960b-451b-a153-8845a3649878,cmp_013,banner,mobile,beabf15815414503,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,WiFi,shopnow.com,2020-08-04T18:54:47.715584,115,1.08,1.01,,0.067,False,False,False
0be7ce33-c0a0-440f-8ab5-172dc4cc5a6e,cmp_005,banner,mobile,5d9d2bb8837f4add,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,sportsbuzz.io,2011-04-28T12:58:00.715584,130,1.0,4.61,,0.141,False,False,False
052e3d29-c793-4b1b-b696-ebcd728cb35b,cmp_014,native,mobile,884e86710888468b,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,example.com,2013-02-09T07:04:11.715584,157,0.21,1.25,,0.074,False,False,False
3c75a8f3-bb51-48bb-b88d-0bb7bc3972de,cmp_007,banner,desktop,9d9b09ae674b4e38,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,shopnow.com,2015-07-29T07:53:34.715584,93,0.59,2.2,1.96,0.012,True,False,False
726d7de1-622e-4348-b818-73a3aa71b3df,cmp_012,native,desktop,fb65c1b9b3fc4df2,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,funmedia.co,2020-05-24T02:01:16.715584,172,1.74,2.97,,0.056,False,False,False
a9d7079c-50e8-4c4e-8e2a-cf44305ca813,cmp_007,banner,desktop,1bb4942a1b434fbf,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,4G,newsnet.org,2016-02-14T04:42:14.715584,99,0.24,0.62,,0.098,False,False,False
e055fb99-3234-44e8-9348-c1e51353e8a4,cmp_006,banner,mobile,2794fa230d5f4370,Windows,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,4G,shopnow.com,2021-04-15T11:38:15.715584,93,0.87,4.2,3.15,0.115,True,True,False
8942b214-f501-4929-b583-6bb22ba4cc43,cmp_019,banner,mobile,c11db3d277c546c4,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,shopnow.com,2023-04-10T01:08:38.715584,135,1.04,2.05,,0.025,False,False,False
572b0051-1244-474e-b48e-ac979009df18,cmp_007,banner,tablet,8c8bab1128594727,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,WiFi,sportsbuzz.io,2010-11-12T21:59:13.715584,108,0.65,4.71,4.44,0.048,True,False,False
c69ef0e9-52fc-4160-baa2-85b59e7b5201,cmp_019,banner,desktop,8f3f802f0abb412d,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,WiFi,funmedia.co,2016-07-26T10:45:38.715584,123,1.17,1.19,,0.151,False,False,False
35f06a78-7a82-4595-bb0d-46feb319eb91,cmp_004,video,desktop,2e730ca11405491a,Android,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,3G,shopnow.com,2017-08-03T07:41:40.715584,118,1.98,3.53,,0.104,False,False,False
ce7ed94c-0cff-4185-85f8-e6f417613036,cmp_019,video,mobile,3fa12873f9e94360,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,WiFi,sportsbuzz.io,2012-03-31T05:06:51.715584,114,1.67,3.26,2.89,0.096,True,False,False
8a5781a5-088e-436d-8dd5-9f098a1a7057,cmp_015,native,desktop,eb88562477e34065,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,example.com,2014-11-26T16:47:23.715584,88,1.04,2.15,,0.079,False,False,False
706722b1-8847-4b0b-af08-e946879c6ca7,cmp_020,native,desktop,5b04a50f897c4f7a,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,example.com,2010-10-13T05:04:44.715584,163,1.78,4.73,3.67,0.055,True,False,False
bca565f5-c877-47ea-9d0f-6a309c278458,cmp_007,banner,mobile,f3cc3edae5674967,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,4G,newsnet.org,2011-01-27T16:42:41.715584,91,0.39,0.43,,0.081,False,False,False
84d1537a-6d4a-4e69-bd6e-a1eb07e6d5dd,cmp_010,native,desktop,7b46148653764e1d,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,WiFi,funmedia.co,2017-09-23T09:33:51.715584,72,0.64,4.06,,0.159,False,False,False
7f9658ff-9b34-4fa7-95f6-d96043d73c5d,cmp_005,banner,mobile,06801a71caf74a81,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,5G,example.com,2015-10-21T05:41:02.715584,93,2.0,3.73,3.66,0.054,True,False,False
7669208e-002d-40c9-8511-89e93392537a,cmp_011,banner,mobile,b7f27027450c4221,Android,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),BR,3G,shopnow.com,2016-05-10T03:27:21.715584,122,1.01,1.07,,0.069,False,False,False
a80fb933-4d25-41c7-9f9b-c75678fc71a9,cmp_019,banner,mobile,a4096a0d33024aec,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,WiFi,newsnet.org,2013-11-20T01:31:08.715584,155,1.21,4.0,,0.044,False,False,False
fb1ad465-31e6-4805-92a7-33a9b7912e30,cmp_016,native,mobile,70cd172932474195,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,4G,funmedia.co,2015-06-08T02:53:58.715584,172,1.79,3.54,,0.091,False,False,False
a1425000-62e9-4050-9d02-31679d1f955b,cmp_011,banner,desktop,5b8e96d59a1f42c8,Windows,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,newsnet.org,2015-06-04T01:07:21.715584,159,0.22,3.56,,0.141,False,False,False
f57dcb3a-f403-4c2c-b614-1c8e79a66ebc,cmp_019,banner,desktop,8b84b9e2369444f5,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,example.com,2018-04-02T00:37:01.715584,176,1.22,2.48,,0.131,False,False,False
2d4b9654-81ac-41d3-8f03-ae8df72a8f46,cmp_003,native,mobile,8fab386fe6874439,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,WiFi,shopnow.com,2023-11-16T23:54:28.715584,138,1.43,3.41,2.57,0.113,True,False,False
5a33522f-3c1c-4474-bf8c-8c30155adb13,cmp_019,video,mobile,4ded149f096d48f4,Android,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,WiFi,newsnet.org,2010-06-18T09:05:14.715584,46,0.28,2.21,,0.176,False,False,False
e81c1cfc-8e2f-48ec-9a37-86c56ffbafc0,cmp_002,native,mobile,fbc9e489a7e44565,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,WiFi,shopnow.com,2014-01-07T10:16:18.715584,73,1.68,2.7,,0.113,False,False,False
00ee23c5-c543-4336-b50d-80bd5135defa,cmp_017,video,mobile,7921a2653bef44aa,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,3G,funmedia.co,2017-06-27T19:16:34.715584,104,0.51,1.6,,0.158,False,False,False
f2432cd6-77c1-417e-8230-81a02d74020b,cmp_012,banner,mobile,f45114bc2a754abe,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,4G,example.com,2018-09-01T03:08:09.715584,111,1.87,4.0,,0.087,False,False,False
ff4330f9-bbf9-43d8-beea-5d911dffed31,cmp_001,banner,mobile,2a59a838347943bc,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,4G,example.com,2017-01-08T13:06:10.715584,116,1.23,2.91,,0.16,False,False,False
7b3617af-5f1e-41ce-bbeb-c47a8b4fc031,cmp_013,native,mobile,ad086ed829bf465a,Windows,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,example.com,2024-12-27T11:41:37.715584,144,1.2,0.36,,0.092,False,False,False
dcac7145-d202-4a8b-b50e-43e448145b20,cmp_002,native,mobile,db417a6bae834a6f,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,4G,example.com,2014-06-13T02:24:02.715584,133,0.67,0.76,0.66,0.098,True,False,False
0befd32b-ec83-44c9-97a8-3f2eb490bda3,cmp_011,native,mobile,9c5261170a6c4b09,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,3G,sportsbuzz.io,2010-06-05T18:56:45.715584,160,0.89,3.46,,0.17,False,False,False
48204ddc-6f54-455e-bbb0-626cd21bc223,cmp_001,banner,desktop,10221491a563482d,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,5G,shopnow.com,2020-01-28T21:56:02.715584,130,0.91,2.28,1.67,0.038,True,False,False
92e9ac4a-cef6-4eae-91c2-cfad6534f753,cmp_003,native,tablet,f38ae161c61a4b37,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,WiFi,sportsbuzz.io,2014-09-28T20:37:44.715584,150,0.84,3.61,,0.062,False,False,False
40975358-0dfa-4175-bb92-3abefcc2a474,cmp_016,banner,mobile,7ea9464bee7a4583,iOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,WiFi,sportsbuzz.io,2012-11-26T21:43:13.715584,126,1.28,1.53,,0.019,False,False,False
61647050-df27-4c4b-afa6-393725f828e8,cmp_001,video,mobile,f4d16bb14eee4d74,macOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,4G,example.com,2019-11-28T21:01:04.715584,142,0.18,3.52,,0.042,False,False,False
ccbaa057-f8a0-4517-a26f-a8c46c261e5a,cmp_009,banner,desktop,327f58e1ff8d460a,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,WiFi,funmedia.co,2020-04-13T09:20:01.715584,90,1.18,1.35,1.29,0.2,True,False,False
d11be8d3-b258-4beb-bb4d-a3f9108df6a1,cmp_015,banner,mobile,ef1d4f31f9224147,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,WiFi,newsnet.org,2018-08-03T19:55:37.715584,120,1.34,1.4,1.12,0.196,True,False,False
120aab00-1aef-42e4-8c6f-eaa0bdb90542,cmp_013,native,tablet,31705a07692a4c39,Android,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,funmedia.co,2017-11-10T17:51:14.715584,75,1.58,0.26,,0.101,False,False,False
8b23c5bc-0b5c-4986-b622-4cae74638e23,cmp_010,video,mobile,92a13d744c584f8a,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,4G,newsnet.org,2012-01-15T07:57:47.715584,86,0.85,2.34,,0.081,False,False,False
580e5b75-4ae3-413e-8b13-0f781124c091,cmp_005,video,mobile,c8001f6545cb4f1a,Android,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,5G,sportsbuzz.io,2020-06-02T21:25:06.715584,148,1.35,0.43,,0.178,False,False,False
2d328c7b-2ec7-4ae0-bc3b-ab19c79daae6,cmp_005,native,desktop,67f9d2cfaf0b4b5d,macOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,5G,sportsbuzz.io,2012-04-01T15:23:17.715584,48,1.58,0.64,,0.069,False,False,False
da51566a-6a89-42ba-ac22-009e4ab83e29,cmp_012,native,mobile,f0691aa6ba0745b9,macOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,4G,sportsbuzz.io,2011-03-20T19:12:37.715584,166,1.84,2.28,1.61,0.123,True,False,False
f4da431d-7022-4d10-b779-ef08c543feb2,cmp_006,video,mobile,be83bb9402834f58,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,newsnet.org,2020-03-01T18:32:36.715584,131,1.19,2.43,1.71,0.063,True,False,False
87d575e7-9f75-4d4e-a248-51e1053dabae,cmp_013,banner,mobile,a5dc88372e764873,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,4G,sportsbuzz.io,2021-09-10T18:58:05.715584,112,1.27,2.62,,0.171,False,False,False
dbf6b813-73fd-4399-a3dc-ce06187f517b,cmp_019,native,mobile,22ee882a748b4d7f,Android,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,WiFi,newsnet.org,2019-04-07T01:25:04.715584,103,1.33,0.39,,0.117,False,False,False
de11ee34-5bed-44b9-ac09-445013ca5f0a,cmp_007,native,mobile,4926f3fd0e794966,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,4G,newsnet.org,2012-01-15T15:56:27.715584,156,1.77,3.41,,0.1,False,False,False
6b5f15b2-a46c-4f53-ae2f-b09cb32402eb,cmp_016,native,desktop,87ce606dce5a426b,Android,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,example.com,2023-04-24T17:20:37.715584,179,1.56,4.83,3.51,0.157,True,False,False
d0da010b-1027-45b4-b222-d408f9009311,cmp_019,video,desktop,f250a8c57499416b,Android,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,4G,funmedia.co,2010-06-07T15:23:37.715584,108,0.55,4.77,,0.178,False,False,False
eb128554-f8d2-49f7-9137-28066b0c2f09,cmp_010,native,desktop,d3219a5793094f36,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,2G,funmedia.co,2015-08-15T22:50:27.715584,85,0.44,1.96,,0.127,False,False,False
155a782f-916b-4213-ae0a-05f29d07f253,cmp_018,native,mobile,32aac70ff7db40a7,Windows,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,WiFi,shopnow.com,2020-02-23T05:54:00.715584,103,1.66,3.5,,0.024,False,False,False
9655af47-4b09-4892-a8f6-cdb0548803f7,cmp_008,banner,mobile,237691e7de3a4ecb,Windows,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,3G,example.com,2012-10-19T12:03:39.715584,70,0.58,3.29,,0.157,False,False,False
67c4f52c-1840-4ff6-96ad-f8858e8309ae,cmp_015,native,mobile,9d637e75c3ca47dc,iOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,3G,example.com,2025-01-21T04:25:25.715584,106,0.18,3.19,2.71,0.177,True,False,False
b9e92d57-feec-4237-a7d3-ec39ab666ee7,cmp_017,banner,mobile,83244a2a27c04c22,macOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,newsnet.org,2021-11-27T18:26:38.715584,110,1.68,3.87,,0.17,False,False,False
67d4b347-ffaa-48da-b9f6-8f094156b744,cmp_015,banner,mobile,4f78fe3e76fc4699,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,4G,funmedia.co,2010-12-22T18:32:13.715584,191,1.47,3.46,,0.178,False,False,False
ff4a8609-098d-4a88-95f5-6ec649c179a9,cmp_017,video,mobile,581ad8f187884cfe,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,newsnet.org,2012-10-07T05:01:09.715584,121,1.31,2.34,,0.163,False,False,False
15da165f-8566-4367-b9a9-359ea389e9cd,cmp_020,video,mobile,dc5f010e3d304687,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,4G,sportsbuzz.io,2019-09-30T06:28:40.715584,65,0.11,2.47,,0.044,False,False,False
bad2bf4f-278e-485a-906e-714b81de0f6c,cmp_014,banner,mobile,f2b1caa48032443b,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,WiFi,shopnow.com,2016-12-01T21:30:26.715584,112,0.52,0.87,0.75,0.079,True,False,False
bfaa7a7d-36f3-4e48-8242-8ea6a7854db2,cmp_001,native,mobile,7ba3a1b407ef4e5f,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,4G,newsnet.org,2020-06-02T12:23:43.715584,154,0.18,3.48,,0.077,False,False,False
ff79cfae-b7b6-4804-983c-8843701bba82,cmp_009,native,mobile,b4d0bc689d324ea7,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,example.com,2019-10-29T08:18:49.715584,158,1.77,1.43,,0.107,False,False,False
cb14127d-84dd-4615-bc08-5a529b916876,cmp_017,native,mobile,2a5d475cc96f47af,Windows,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,4G,funmedia.co,2013-08-04T04:26:29.715584,196,0.17,1.23,,0.087,False,False,False
5c1ee6c0-b98d-4cc3-aea1-6faeb0e5a0d1,cmp_019,native,mobile,79d6cbf1350841ea,Android,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,WiFi,sportsbuzz.io,2024-04-24T23:57:02.715584,120,0.45,4.76,4.66,0.11,True,False,False
7b352ac3-33fb-4547-b869-c723b91a7b75,cmp_007,banner,tablet,d34d40fd434f4242,macOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,funmedia.co,2013-03-09T00:57:09.715584,116,0.57,3.7,,0.071,False,False,False
e786d143-1a4e-4e86-bcf0-28ec3f6ff524,cmp_020,native,mobile,e6fcf75eff8947a8,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,2G,newsnet.org,2021-01-02T21:56:19.715584,67,0.58,0.69,,0.043,False,False,False
d8a02fac-d741-46cd-86b3-8f283b7bc09e,cmp_020,banner,mobile,fcfd858ac0ba496e,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,4G,example.com,2015-12-09T22:22:59.715584,183,0.19,1.52,,0.196,False,False,False
5f246679-b7ad-4a2d-80b2-c31d47df582d,cmp_002,native,tablet,dab4698da3e54529,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,4G,funmedia.co,2019-03-30T05:10:30.715584,132,1.08,0.18,,0.119,False,False,False
674d5bc1-9bae-4dd3-adbd-2fe5d776488c,cmp_011,native,mobile,6b5d245ee3264a0e,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,sportsbuzz.io,2017-07-03T05:11:37.715584,97,0.12,1.55,,0.128,False,False,False
988ef8a5-3cfd-4a1b-8e3a-3536fe563c33,cmp_014,video,desktop,fde9e810746b4952,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,5G,sportsbuzz.io,2013-09-09T01:41:58.715584,80,0.34,3.14,,0.188,False,False,False
7573deea-f9c3-4470-a178-843dd9a37ea2,cmp_018,native,tablet,0ea49dcde7344f23,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),BR,5G,newsnet.org,2022-07-11T22:22:46.715584,92,1.27,0.11,,0.088,False,False,False
6d5a88b9-e5ff-446e-91bd-5bc6b74d6f32,cmp_010,banner,desktop,6a32b72ac89c45d5,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,4G,newsnet.org,2022-02-05T12:52:14.715584,152,0.7,3.58,,0.193,False,False,False
9bc4d9fe-2ef7-4364-adc6-087122f55092,cmp_016,video,mobile,bc8fe8090e1d4045,Android,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,3G,sportsbuzz.io,2021-02-09T18:51:38.715584,148,0.26,1.21,,0.119,False,False,False
795c84a0-9545-4abc-8c0b-0f899850e121,cmp_017,native,desktop,77f107225305440d,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,5G,sportsbuzz.io,2011-04-22T04:52:37.715584,118,1.49,1.03,,0.164,False,False,False
83bce460-3766-40fe-b90b-8763dae7bcf3,cmp_014,native,desktop,45fc24dde2814ee6,macOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,WiFi,example.com,2017-04-05T07:59:02.715584,124,1.94,0.42,,0.011,False,False,False
e084012c-4682-4075-8457-fe176bfd64b0,cmp_018,native,mobile,2b1dd610cbbc4409,iOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,funmedia.co,2020-11-05T11:35:33.715584,94,0.42,4.81,,0.112,False,False,False
079e7935-f407-4624-8aa0-4a489fcf1eb2,cmp_017,banner,desktop,49d602ff40244a35,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,5G,example.com,2016-04-22T09:43:00.715584,163,1.8,0.57,,0.096,False,False,False
aed1b633-f6ba-4b27-8df4-401ccd84b138,cmp_002,native,mobile,7f01239c4b674fc1,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,2G,sportsbuzz.io,2016-05-19T20:10:09.715584,143,0.57,0.16,,0.167,False,False,False
d30c3e0c-7ca4-47e0-9b80-e101c7cabbeb,cmp_008,video,mobile,1bc0133c70ce4f9f,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,3G,shopnow.com,2010-07-31T19:51:41.715584,76,0.85,2.98,,0.04,False,False,False
662e420c-698b-456a-82d4-51eb0b6b94b9,cmp_015,native,mobile,fc02e67bbb1746a1,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,4G,shopnow.com,2011-03-11T06:54:42.715584,109,1.43,0.87,,0.027,False,False,False
dbff2f89-9814-4e3e-a4e7-84ea45ce7075,cmp_011,native,mobile,b73213b99aa647e5,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,3G,sportsbuzz.io,2018-11-13T07:58:29.715584,152,1.72,1.57,,0.106,False,False,False
0880eb68-085b-41d2-b8c4-9cd63db1b06a,cmp_002,video,mobile,010c9270d3d4485a,Android,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,WiFi,shopnow.com,2021-09-03T22:19:33.715584,201,1.24,3.61,,0.127,False,False,False
1183d5f6-d279-4319-8434-42853784d8ae,cmp_013,banner,mobile,6514370c681f44db,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,4G,sportsbuzz.io,2024-05-29T21:49:39.715584,116,0.41,0.33,,0.086,False,False,False
1ce80f74-bf42-470f-b46a-afce54400f47,cmp_006,native,mobile,43d21e22562d458d,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,4G,newsnet.org,2014-06-24T18:38:22.715584,147,1.39,4.53,,0.1,False,False,False
a3001f8d-d07d-45e4-978f-d3d2aea95666,cmp_007,native,desktop,07b4216e4d9c4f54,macOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,4G,example.com,2018-06-12T18:49:14.715584,119,1.49,2.9,,0.12,False,False,False
85c8d63f-7497-4927-b106-c19061ac89b1,cmp_001,video,mobile,d028f2fece3043cb,Android,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),BR,3G,funmedia.co,2021-03-12T20:56:52.715584,64,1.51,1.98,1.67,0.067,True,False,False
89194a78-d5e0-4fac-be70-4b8d3d40e6f1,cmp_013,native,mobile,50816f82c9ec4005,iOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,4G,newsnet.org,2020-05-09T01:29:08.715584,116,1.49,0.32,,0.179,False,False,False
6d2852d6-8d8e-42f7-b3af-66fa28bb8f9c,cmp_007,banner,desktop,8f972a4489114af4,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,WiFi,shopnow.com,2012-04-06T18:58:01.715584,122,1.51,0.39,,0.131,False,False,False
222b558a-f0b9-4db0-99d7-3860831ae9c0,cmp_012,video,mobile,1ffd415a11294354,macOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,4G,shopnow.com,2013-07-04T10:32:22.715584,153,0.85,1.01,,0.019,False,False,False
cc8391ed-3689-4a60-b78b-22335a87c78c,cmp_011,video,tablet,fd977906ec8e44b4,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,2G,funmedia.co,2019-12-13T02:26:13.715584,148,1.16,1.5,,0.125,False,False,False
45ba6adf-e38e-407f-bc57-2d887fbd1e15,cmp_018,native,mobile,7af45797e1ce4df9,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,shopnow.com,2017-09-07T06:35:51.715584,96,0.64,4.21,,0.073,False,False,False
7baba57f-876f-4729-9b1e-407878feb6be,cmp_020,native,mobile,700d3b0ec76d4a81,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,WiFi,sportsbuzz.io,2013-10-25T22:09:34.715584,116,0.55,1.96,1.61,0.164,True,True,False
445479f1-07ae-4413-9ade-2b414d99fb76,cmp_001,native,mobile,23de3adba1ac44e0,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,WiFi,newsnet.org,2010-12-24T12:49:12.715584,153,0.81,0.23,,0.048,False,False,False
9d764ad2-e642-4c41-9f4a-6988b06669fe,cmp_016,native,desktop,20dca7a99d1c4de9,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,3G,example.com,2010-05-24T01:45:27.715584,134,1.19,2.68,2.11,0.081,True,False,False
b539e799-e0be-4093-8b0b-0abf18bc9183,cmp_012,video,mobile,4af6ae76040b4a5d,iOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,WiFi,newsnet.org,2023-07-19T09:59:20.715584,154,1.47,0.37,,0.033,False,False,False
f2bd03b9-bb91-4446-84cc-a411f9da0e58,cmp_010,native,mobile,bff068a79ebe4a1f,Android,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,4G,sportsbuzz.io,2012-02-02T20:30:17.715584,117,1.15,4.44,,0.047,False,False,False
